"Participant","Experimental_Group","recruitment_platform","Messages","Effects_Perception","AI_or_Hum"
104,"Disclosed","SONA","Human7_EP",5,"Human"
104,"Disclosed","SONA","Human8_EP",4.66666666666667,"Human"
104,"Disclosed","SONA","Human9_EP",5,"Human"
104,"Disclosed","SONA","Human10_EP",5,"Human"
104,"Disclosed","SONA","Human11_EP",5,"Human"
104,"Disclosed","SONA","Human12_EP",5,"Human"
104,"Disclosed","SONA","Human13_EP",4.33333333333333,"Human"
104,"Disclosed","SONA","Human14_EP",5,"Human"
104,"Disclosed","SONA","Human15_EP",4.66666666666667,"Human"
105,"Not Disclosed","SONA","AI1_EP",5,"AI"
105,"Not Disclosed","SONA","AI2_EP",5,"AI"
105,"Not Disclosed","SONA","AI3_EP",4.66666666666667,"AI"
105,"Not Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
105,"Not Disclosed","SONA","AI5_EP",5,"AI"
105,"Not Disclosed","SONA","AI6_EP",5,"AI"
105,"Not Disclosed","SONA","AI7_EP",5,"AI"
105,"Not Disclosed","SONA","AI8_EP",4.66666666666667,"AI"
105,"Not Disclosed","SONA","AI9_EP",4.66666666666667,"AI"
105,"Not Disclosed","SONA","AI10_EP",4.66666666666667,"AI"
105,"Not Disclosed","SONA","AI11_EP",5,"AI"
105,"Not Disclosed","SONA","AI12_EP",4.33333333333333,"AI"
105,"Not Disclosed","SONA","AI13_EP",4.66666666666667,"AI"
105,"Not Disclosed","SONA","AI14_EP",4.66666666666667,"AI"
105,"Not Disclosed","SONA","AI15_EP",5,"AI"
105,"Not Disclosed","SONA","Human1_EP",4.66666666666667,"Human"
105,"Not Disclosed","SONA","Human2_EP",4.66666666666667,"Human"
105,"Not Disclosed","SONA","Human3_EP",4.33333333333333,"Human"
105,"Not Disclosed","SONA","Human4_EP",4.66666666666667,"Human"
105,"Not Disclosed","SONA","Human5_EP",4.66666666666667,"Human"
105,"Not Disclosed","SONA","Human6_EP",4.66666666666667,"Human"
105,"Not Disclosed","SONA","Human7_EP",4.66666666666667,"Human"
105,"Not Disclosed","SONA","Human8_EP",4.33333333333333,"Human"
105,"Not Disclosed","SONA","Human9_EP",4.66666666666667,"Human"
105,"Not Disclosed","SONA","Human10_EP",5,"Human"
105,"Not Disclosed","SONA","Human11_EP",4.66666666666667,"Human"
105,"Not Disclosed","SONA","Human12_EP",5,"Human"
105,"Not Disclosed","SONA","Human13_EP",4.33333333333333,"Human"
105,"Not Disclosed","SONA","Human14_EP",4.33333333333333,"Human"
105,"Not Disclosed","SONA","Human15_EP",4.33333333333333,"Human"
106,"Not Disclosed","SONA","AI1_EP",5,"AI"
106,"Not Disclosed","SONA","AI2_EP",5,"AI"
106,"Not Disclosed","SONA","AI3_EP",5,"AI"
106,"Not Disclosed","SONA","AI4_EP",5,"AI"
106,"Not Disclosed","SONA","AI5_EP",5,"AI"
106,"Not Disclosed","SONA","AI6_EP",5,"AI"
106,"Not Disclosed","SONA","AI7_EP",5,"AI"
106,"Not Disclosed","SONA","AI8_EP",5,"AI"
106,"Not Disclosed","SONA","AI9_EP",5,"AI"
106,"Not Disclosed","SONA","AI10_EP",5,"AI"
106,"Not Disclosed","SONA","AI11_EP",5,"AI"
106,"Not Disclosed","SONA","AI12_EP",5,"AI"
106,"Not Disclosed","SONA","AI13_EP",5,"AI"
106,"Not Disclosed","SONA","AI14_EP",5,"AI"
106,"Not Disclosed","SONA","AI15_EP",5,"AI"
106,"Not Disclosed","SONA","Human1_EP",5,"Human"
106,"Not Disclosed","SONA","Human2_EP",5,"Human"
106,"Not Disclosed","SONA","Human3_EP",5,"Human"
106,"Not Disclosed","SONA","Human4_EP",5,"Human"
106,"Not Disclosed","SONA","Human5_EP",5,"Human"
106,"Not Disclosed","SONA","Human6_EP",5,"Human"
106,"Not Disclosed","SONA","Human7_EP",5,"Human"
106,"Not Disclosed","SONA","Human8_EP",5,"Human"
106,"Not Disclosed","SONA","Human9_EP",5,"Human"
106,"Not Disclosed","SONA","Human10_EP",5,"Human"
106,"Not Disclosed","SONA","Human11_EP",5,"Human"
106,"Not Disclosed","SONA","Human12_EP",5,"Human"
106,"Not Disclosed","SONA","Human13_EP",5,"Human"
106,"Not Disclosed","SONA","Human14_EP",5,"Human"
106,"Not Disclosed","SONA","Human15_EP",5,"Human"
107,"Disclosed","SONA","AI1_EP",4,"AI"
107,"Disclosed","SONA","AI2_EP",3.66666666666667,"AI"
107,"Disclosed","SONA","AI3_EP",3.66666666666667,"AI"
107,"Disclosed","SONA","AI4_EP",4,"AI"
107,"Disclosed","SONA","AI5_EP",4,"AI"
107,"Disclosed","SONA","AI6_EP",4,"AI"
107,"Disclosed","SONA","AI7_EP",4,"AI"
107,"Disclosed","SONA","AI8_EP",3.33333333333333,"AI"
107,"Disclosed","SONA","AI9_EP",4,"AI"
107,"Disclosed","SONA","AI10_EP",4,"AI"
107,"Disclosed","SONA","AI11_EP",4,"AI"
107,"Disclosed","SONA","AI12_EP",4,"AI"
107,"Disclosed","SONA","AI13_EP",3.66666666666667,"AI"
107,"Disclosed","SONA","AI14_EP",3.66666666666667,"AI"
107,"Disclosed","SONA","AI15_EP",3.66666666666667,"AI"
107,"Disclosed","SONA","Human1_EP",3.66666666666667,"Human"
107,"Disclosed","SONA","Human2_EP",3.66666666666667,"Human"
107,"Disclosed","SONA","Human3_EP",4,"Human"
107,"Disclosed","SONA","Human4_EP",4,"Human"
107,"Disclosed","SONA","Human5_EP",4,"Human"
107,"Disclosed","SONA","Human6_EP",3.66666666666667,"Human"
107,"Disclosed","SONA","Human7_EP",4,"Human"
107,"Disclosed","SONA","Human8_EP",4,"Human"
107,"Disclosed","SONA","Human9_EP",4,"Human"
107,"Disclosed","SONA","Human10_EP",4,"Human"
107,"Disclosed","SONA","Human11_EP",4.33333333333333,"Human"
107,"Disclosed","SONA","Human12_EP",4,"Human"
107,"Disclosed","SONA","Human13_EP",3.33333333333333,"Human"
107,"Disclosed","SONA","Human14_EP",4,"Human"
107,"Disclosed","SONA","Human15_EP",4,"Human"
108,"Disclosed","SONA","AI1_EP",4.66666666666667,"AI"
108,"Disclosed","SONA","AI2_EP",4.33333333333333,"AI"
108,"Disclosed","SONA","AI3_EP",4,"AI"
108,"Disclosed","SONA","AI4_EP",5,"AI"
108,"Disclosed","SONA","AI5_EP",5,"AI"
108,"Disclosed","SONA","AI6_EP",5,"AI"
108,"Disclosed","SONA","AI7_EP",5,"AI"
108,"Disclosed","SONA","AI8_EP",4.66666666666667,"AI"
108,"Disclosed","SONA","AI9_EP",5,"AI"
108,"Disclosed","SONA","AI10_EP",4.33333333333333,"AI"
108,"Disclosed","SONA","AI11_EP",5,"AI"
108,"Disclosed","SONA","AI12_EP",4,"AI"
108,"Disclosed","SONA","AI13_EP",4.33333333333333,"AI"
108,"Disclosed","SONA","AI14_EP",4.33333333333333,"AI"
108,"Disclosed","SONA","AI15_EP",5,"AI"
108,"Disclosed","SONA","Human1_EP",4,"Human"
108,"Disclosed","SONA","Human2_EP",4.66666666666667,"Human"
108,"Disclosed","SONA","Human3_EP",4,"Human"
108,"Disclosed","SONA","Human4_EP",5,"Human"
108,"Disclosed","SONA","Human5_EP",5,"Human"
108,"Disclosed","SONA","Human6_EP",5,"Human"
108,"Disclosed","SONA","Human7_EP",4,"Human"
108,"Disclosed","SONA","Human8_EP",4.66666666666667,"Human"
108,"Disclosed","SONA","Human9_EP",5,"Human"
108,"Disclosed","SONA","Human10_EP",5,"Human"
108,"Disclosed","SONA","Human11_EP",4.33333333333333,"Human"
108,"Disclosed","SONA","Human12_EP",5,"Human"
108,"Disclosed","SONA","Human13_EP",4,"Human"
108,"Disclosed","SONA","Human14_EP",5,"Human"
108,"Disclosed","SONA","Human15_EP",4,"Human"
109,"Not Disclosed","SONA","AI1_EP",5,"AI"
109,"Not Disclosed","SONA","AI2_EP",5,"AI"
109,"Not Disclosed","SONA","AI3_EP",5,"AI"
109,"Not Disclosed","SONA","AI4_EP",5,"AI"
109,"Not Disclosed","SONA","AI5_EP",5,"AI"
109,"Not Disclosed","SONA","AI6_EP",5,"AI"
109,"Not Disclosed","SONA","AI7_EP",5,"AI"
109,"Not Disclosed","SONA","AI8_EP",5,"AI"
109,"Not Disclosed","SONA","AI9_EP",5,"AI"
109,"Not Disclosed","SONA","AI10_EP",5,"AI"
109,"Not Disclosed","SONA","AI11_EP",5,"AI"
109,"Not Disclosed","SONA","AI12_EP",5,"AI"
109,"Not Disclosed","SONA","AI13_EP",5,"AI"
109,"Not Disclosed","SONA","AI14_EP",5,"AI"
109,"Not Disclosed","SONA","AI15_EP",5,"AI"
109,"Not Disclosed","SONA","Human1_EP",5,"Human"
109,"Not Disclosed","SONA","Human2_EP",5,"Human"
109,"Not Disclosed","SONA","Human3_EP",5,"Human"
109,"Not Disclosed","SONA","Human4_EP",5,"Human"
109,"Not Disclosed","SONA","Human5_EP",5,"Human"
109,"Not Disclosed","SONA","Human6_EP",5,"Human"
109,"Not Disclosed","SONA","Human7_EP",4.33333333333333,"Human"
109,"Not Disclosed","SONA","Human8_EP",5,"Human"
109,"Not Disclosed","SONA","Human9_EP",5,"Human"
109,"Not Disclosed","SONA","Human10_EP",5,"Human"
109,"Not Disclosed","SONA","Human11_EP",5,"Human"
109,"Not Disclosed","SONA","Human12_EP",5,"Human"
109,"Not Disclosed","SONA","Human13_EP",5,"Human"
109,"Not Disclosed","SONA","Human14_EP",5,"Human"
109,"Not Disclosed","SONA","Human15_EP",5,"Human"
110,"Not Disclosed","SONA","AI1_EP",5,"AI"
110,"Not Disclosed","SONA","AI2_EP",4.66666666666667,"AI"
110,"Not Disclosed","SONA","AI3_EP",4.66666666666667,"AI"
110,"Not Disclosed","SONA","AI4_EP",5,"AI"
110,"Not Disclosed","SONA","AI5_EP",4.66666666666667,"AI"
110,"Not Disclosed","SONA","AI6_EP",5,"AI"
110,"Not Disclosed","SONA","AI7_EP",5,"AI"
110,"Not Disclosed","SONA","AI8_EP",4.66666666666667,"AI"
110,"Not Disclosed","SONA","AI9_EP",5,"AI"
110,"Not Disclosed","SONA","AI10_EP",5,"AI"
110,"Not Disclosed","SONA","AI11_EP",5,"AI"
110,"Not Disclosed","SONA","AI12_EP",4.66666666666667,"AI"
110,"Not Disclosed","SONA","AI13_EP",4.66666666666667,"AI"
110,"Not Disclosed","SONA","AI14_EP",5,"AI"
110,"Not Disclosed","SONA","AI15_EP",5,"AI"
110,"Not Disclosed","SONA","Human1_EP",4.66666666666667,"Human"
110,"Not Disclosed","SONA","Human2_EP",5,"Human"
110,"Not Disclosed","SONA","Human3_EP",4.33333333333333,"Human"
110,"Not Disclosed","SONA","Human4_EP",5,"Human"
110,"Not Disclosed","SONA","Human5_EP",4.66666666666667,"Human"
110,"Not Disclosed","SONA","Human6_EP",5,"Human"
110,"Not Disclosed","SONA","Human7_EP",4.66666666666667,"Human"
110,"Not Disclosed","SONA","Human8_EP",4.66666666666667,"Human"
110,"Not Disclosed","SONA","Human9_EP",4.66666666666667,"Human"
110,"Not Disclosed","SONA","Human10_EP",5,"Human"
110,"Not Disclosed","SONA","Human11_EP",5,"Human"
110,"Not Disclosed","SONA","Human12_EP",5,"Human"
110,"Not Disclosed","SONA","Human13_EP",5,"Human"
110,"Not Disclosed","SONA","Human14_EP",5,"Human"
110,"Not Disclosed","SONA","Human15_EP",4.66666666666667,"Human"
111,"Not Disclosed","SONA","AI1_EP",4.33333333333333,"AI"
111,"Not Disclosed","SONA","AI2_EP",3.66666666666667,"AI"
111,"Not Disclosed","SONA","AI3_EP",3.66666666666667,"AI"
111,"Not Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
111,"Not Disclosed","SONA","AI5_EP",5,"AI"
111,"Not Disclosed","SONA","AI6_EP",4.66666666666667,"AI"
111,"Not Disclosed","SONA","AI7_EP",5,"AI"
111,"Not Disclosed","SONA","AI8_EP",4.33333333333333,"AI"
111,"Not Disclosed","SONA","AI9_EP",5,"AI"
111,"Not Disclosed","SONA","AI10_EP",4.66666666666667,"AI"
111,"Not Disclosed","SONA","AI11_EP",4.66666666666667,"AI"
111,"Not Disclosed","SONA","AI12_EP",3.33333333333333,"AI"
111,"Not Disclosed","SONA","AI13_EP",4,"AI"
111,"Not Disclosed","SONA","AI14_EP",3.66666666666667,"AI"
111,"Not Disclosed","SONA","AI15_EP",3.33333333333333,"AI"
111,"Not Disclosed","SONA","Human1_EP",3.66666666666667,"Human"
111,"Not Disclosed","SONA","Human2_EP",4.33333333333333,"Human"
111,"Not Disclosed","SONA","Human3_EP",3,"Human"
111,"Not Disclosed","SONA","Human4_EP",5,"Human"
111,"Not Disclosed","SONA","Human5_EP",4.33333333333333,"Human"
111,"Not Disclosed","SONA","Human6_EP",4,"Human"
111,"Not Disclosed","SONA","Human7_EP",5,"Human"
111,"Not Disclosed","SONA","Human8_EP",4.33333333333333,"Human"
111,"Not Disclosed","SONA","Human9_EP",3.66666666666667,"Human"
111,"Not Disclosed","SONA","Human10_EP",5,"Human"
111,"Not Disclosed","SONA","Human11_EP",4,"Human"
111,"Not Disclosed","SONA","Human12_EP",4.66666666666667,"Human"
111,"Not Disclosed","SONA","Human13_EP",3,"Human"
111,"Not Disclosed","SONA","Human14_EP",5,"Human"
111,"Not Disclosed","SONA","Human15_EP",4.33333333333333,"Human"
112,"Disclosed","SONA","AI1_EP",5,"AI"
112,"Disclosed","SONA","AI2_EP",4.66666666666667,"AI"
112,"Disclosed","SONA","AI3_EP",4.66666666666667,"AI"
112,"Disclosed","SONA","AI4_EP",5,"AI"
112,"Disclosed","SONA","AI5_EP",5,"AI"
112,"Disclosed","SONA","AI6_EP",5,"AI"
112,"Disclosed","SONA","AI7_EP",5,"AI"
112,"Disclosed","SONA","AI8_EP",5,"AI"
112,"Disclosed","SONA","AI9_EP",5,"AI"
112,"Disclosed","SONA","AI10_EP",5,"AI"
112,"Disclosed","SONA","AI11_EP",5,"AI"
112,"Disclosed","SONA","AI12_EP",2.33333333333333,"AI"
112,"Disclosed","SONA","AI13_EP",5,"AI"
112,"Disclosed","SONA","AI14_EP",5,"AI"
112,"Disclosed","SONA","AI15_EP",5,"AI"
112,"Disclosed","SONA","Human1_EP",5,"Human"
112,"Disclosed","SONA","Human2_EP",5,"Human"
112,"Disclosed","SONA","Human3_EP",5,"Human"
112,"Disclosed","SONA","Human4_EP",5,"Human"
112,"Disclosed","SONA","Human5_EP",5,"Human"
112,"Disclosed","SONA","Human6_EP",5,"Human"
112,"Disclosed","SONA","Human7_EP",4.66666666666667,"Human"
112,"Disclosed","SONA","Human8_EP",5,"Human"
112,"Disclosed","SONA","Human9_EP",5,"Human"
112,"Disclosed","SONA","Human10_EP",4.66666666666667,"Human"
112,"Disclosed","SONA","Human11_EP",5,"Human"
112,"Disclosed","SONA","Human12_EP",5,"Human"
112,"Disclosed","SONA","Human13_EP",4.33333333333333,"Human"
112,"Disclosed","SONA","Human14_EP",4.66666666666667,"Human"
112,"Disclosed","SONA","Human15_EP",4.66666666666667,"Human"
113,"Not Disclosed","SONA","AI1_EP",4.66666666666667,"AI"
113,"Not Disclosed","SONA","AI2_EP",4,"AI"
113,"Not Disclosed","SONA","AI3_EP",4,"AI"
113,"Not Disclosed","SONA","AI4_EP",5,"AI"
113,"Not Disclosed","SONA","AI5_EP",5,"AI"
113,"Not Disclosed","SONA","AI6_EP",5,"AI"
113,"Not Disclosed","SONA","AI7_EP",5,"AI"
113,"Not Disclosed","SONA","AI8_EP",5,"AI"
113,"Not Disclosed","SONA","AI9_EP",5,"AI"
113,"Not Disclosed","SONA","AI10_EP",4.66666666666667,"AI"
113,"Not Disclosed","SONA","AI11_EP",4.66666666666667,"AI"
113,"Not Disclosed","SONA","AI12_EP",4,"AI"
113,"Not Disclosed","SONA","AI13_EP",4.66666666666667,"AI"
113,"Not Disclosed","SONA","AI14_EP",4,"AI"
113,"Not Disclosed","SONA","AI15_EP",4.66666666666667,"AI"
113,"Not Disclosed","SONA","Human1_EP",4.66666666666667,"Human"
113,"Not Disclosed","SONA","Human2_EP",4.66666666666667,"Human"
113,"Not Disclosed","SONA","Human3_EP",4,"Human"
113,"Not Disclosed","SONA","Human4_EP",5,"Human"
113,"Not Disclosed","SONA","Human5_EP",4.66666666666667,"Human"
113,"Not Disclosed","SONA","Human6_EP",4.66666666666667,"Human"
113,"Not Disclosed","SONA","Human7_EP",4.33333333333333,"Human"
113,"Not Disclosed","SONA","Human8_EP",4.66666666666667,"Human"
113,"Not Disclosed","SONA","Human9_EP",5,"Human"
113,"Not Disclosed","SONA","Human10_EP",5,"Human"
113,"Not Disclosed","SONA","Human11_EP",4.66666666666667,"Human"
113,"Not Disclosed","SONA","Human12_EP",5,"Human"
113,"Not Disclosed","SONA","Human13_EP",3.66666666666667,"Human"
113,"Not Disclosed","SONA","Human14_EP",5,"Human"
113,"Not Disclosed","SONA","Human15_EP",4.66666666666667,"Human"
114,"Disclosed","SONA","AI1_EP",4.66666666666667,"AI"
114,"Disclosed","SONA","AI2_EP",4.66666666666667,"AI"
114,"Disclosed","SONA","AI3_EP",5,"AI"
114,"Disclosed","SONA","AI4_EP",5,"AI"
114,"Disclosed","SONA","AI5_EP",5,"AI"
114,"Disclosed","SONA","AI6_EP",5,"AI"
114,"Disclosed","SONA","AI7_EP",4.33333333333333,"AI"
114,"Disclosed","SONA","AI8_EP",4.33333333333333,"AI"
114,"Disclosed","SONA","AI9_EP",5,"AI"
114,"Disclosed","SONA","AI10_EP",4,"AI"
114,"Disclosed","SONA","AI11_EP",4.33333333333333,"AI"
114,"Disclosed","SONA","AI12_EP",4.33333333333333,"AI"
114,"Disclosed","SONA","AI13_EP",4.66666666666667,"AI"
114,"Disclosed","SONA","AI14_EP",4.33333333333333,"AI"
114,"Disclosed","SONA","AI15_EP",4.66666666666667,"AI"
114,"Disclosed","SONA","Human1_EP",4,"Human"
114,"Disclosed","SONA","Human2_EP",4.33333333333333,"Human"
114,"Disclosed","SONA","Human3_EP",3.66666666666667,"Human"
114,"Disclosed","SONA","Human4_EP",4.33333333333333,"Human"
114,"Disclosed","SONA","Human5_EP",4.66666666666667,"Human"
114,"Disclosed","SONA","Human6_EP",4.66666666666667,"Human"
114,"Disclosed","SONA","Human7_EP",3,"Human"
114,"Disclosed","SONA","Human8_EP",4,"Human"
114,"Disclosed","SONA","Human9_EP",4,"Human"
114,"Disclosed","SONA","Human10_EP",4,"Human"
114,"Disclosed","SONA","Human11_EP",4.66666666666667,"Human"
114,"Disclosed","SONA","Human12_EP",4.66666666666667,"Human"
114,"Disclosed","SONA","Human13_EP",4,"Human"
114,"Disclosed","SONA","Human14_EP",4,"Human"
114,"Disclosed","SONA","Human15_EP",4,"Human"
115,"Not Disclosed","SONA","AI1_EP",3.66666666666667,"AI"
115,"Not Disclosed","SONA","AI2_EP",2.66666666666667,"AI"
115,"Not Disclosed","SONA","AI3_EP",2.33333333333333,"AI"
115,"Not Disclosed","SONA","AI4_EP",4,"AI"
115,"Not Disclosed","SONA","AI5_EP",2.66666666666667,"AI"
115,"Not Disclosed","SONA","AI6_EP",4,"AI"
115,"Not Disclosed","SONA","AI7_EP",3.66666666666667,"AI"
115,"Not Disclosed","SONA","AI8_EP",3.33333333333333,"AI"
115,"Not Disclosed","SONA","AI9_EP",2.33333333333333,"AI"
115,"Not Disclosed","SONA","AI10_EP",2.33333333333333,"AI"
115,"Not Disclosed","SONA","AI11_EP",3,"AI"
115,"Not Disclosed","SONA","AI12_EP",4.33333333333333,"AI"
115,"Not Disclosed","SONA","AI13_EP",3,"AI"
115,"Not Disclosed","SONA","AI14_EP",4.66666666666667,"AI"
115,"Not Disclosed","SONA","AI15_EP",3.66666666666667,"AI"
115,"Not Disclosed","SONA","Human1_EP",3.33333333333333,"Human"
115,"Not Disclosed","SONA","Human2_EP",2.33333333333333,"Human"
115,"Not Disclosed","SONA","Human3_EP",2,"Human"
115,"Not Disclosed","SONA","Human4_EP",4.66666666666667,"Human"
115,"Not Disclosed","SONA","Human5_EP",3.33333333333333,"Human"
115,"Not Disclosed","SONA","Human6_EP",4.33333333333333,"Human"
115,"Not Disclosed","SONA","Human7_EP",2.33333333333333,"Human"
115,"Not Disclosed","SONA","Human8_EP",1.33333333333333,"Human"
115,"Not Disclosed","SONA","Human9_EP",3.66666666666667,"Human"
115,"Not Disclosed","SONA","Human10_EP",3.33333333333333,"Human"
115,"Not Disclosed","SONA","Human11_EP",2,"Human"
115,"Not Disclosed","SONA","Human12_EP",3.66666666666667,"Human"
115,"Not Disclosed","SONA","Human13_EP",3,"Human"
115,"Not Disclosed","SONA","Human14_EP",1.66666666666667,"Human"
115,"Not Disclosed","SONA","Human15_EP",1.33333333333333,"Human"
116,"Disclosed","SONA","AI1_EP",5,"AI"
116,"Disclosed","SONA","AI2_EP",3,"AI"
116,"Disclosed","SONA","AI3_EP",3.33333333333333,"AI"
116,"Disclosed","SONA","AI4_EP",5,"AI"
116,"Disclosed","SONA","AI5_EP",4.66666666666667,"AI"
116,"Disclosed","SONA","AI6_EP",4,"AI"
116,"Disclosed","SONA","AI7_EP",4.66666666666667,"AI"
116,"Disclosed","SONA","AI8_EP",5,"AI"
116,"Disclosed","SONA","AI9_EP",5,"AI"
116,"Disclosed","SONA","AI10_EP",3.66666666666667,"AI"
116,"Disclosed","SONA","AI11_EP",4.66666666666667,"AI"
116,"Disclosed","SONA","AI12_EP",3.33333333333333,"AI"
116,"Disclosed","SONA","AI13_EP",3,"AI"
116,"Disclosed","SONA","AI14_EP",4,"AI"
116,"Disclosed","SONA","AI15_EP",4,"AI"
116,"Disclosed","SONA","Human1_EP",4,"Human"
116,"Disclosed","SONA","Human2_EP",4,"Human"
116,"Disclosed","SONA","Human3_EP",2.66666666666667,"Human"
116,"Disclosed","SONA","Human4_EP",4.66666666666667,"Human"
116,"Disclosed","SONA","Human5_EP",4.66666666666667,"Human"
116,"Disclosed","SONA","Human6_EP",5,"Human"
116,"Disclosed","SONA","Human7_EP",2,"Human"
116,"Disclosed","SONA","Human8_EP",4.33333333333333,"Human"
116,"Disclosed","SONA","Human9_EP",2.66666666666667,"Human"
116,"Disclosed","SONA","Human10_EP",4.33333333333333,"Human"
116,"Disclosed","SONA","Human11_EP",3.33333333333333,"Human"
116,"Disclosed","SONA","Human12_EP",4.33333333333333,"Human"
116,"Disclosed","SONA","Human13_EP",4.33333333333333,"Human"
116,"Disclosed","SONA","Human14_EP",4.66666666666667,"Human"
116,"Disclosed","SONA","Human15_EP",3.66666666666667,"Human"
117,"Not Disclosed","SONA","AI1_EP",2,"AI"
117,"Not Disclosed","SONA","AI2_EP",3.33333333333333,"AI"
117,"Not Disclosed","SONA","AI3_EP",3,"AI"
117,"Not Disclosed","SONA","AI4_EP",3.66666666666667,"AI"
117,"Not Disclosed","SONA","AI5_EP",4,"AI"
117,"Not Disclosed","SONA","AI6_EP",3.66666666666667,"AI"
117,"Not Disclosed","SONA","AI7_EP",4.33333333333333,"AI"
117,"Not Disclosed","SONA","AI8_EP",4.66666666666667,"AI"
117,"Not Disclosed","SONA","AI9_EP",4.66666666666667,"AI"
117,"Not Disclosed","SONA","AI10_EP",3.66666666666667,"AI"
117,"Not Disclosed","SONA","AI11_EP",3.33333333333333,"AI"
117,"Not Disclosed","SONA","AI12_EP",2.33333333333333,"AI"
117,"Not Disclosed","SONA","AI13_EP",3,"AI"
117,"Not Disclosed","SONA","AI14_EP",3,"AI"
117,"Not Disclosed","SONA","AI15_EP",3,"AI"
117,"Not Disclosed","SONA","Human1_EP",1.33333333333333,"Human"
117,"Not Disclosed","SONA","Human2_EP",4,"Human"
117,"Not Disclosed","SONA","Human3_EP",3.33333333333333,"Human"
117,"Not Disclosed","SONA","Human4_EP",4.33333333333333,"Human"
117,"Not Disclosed","SONA","Human5_EP",3,"Human"
117,"Not Disclosed","SONA","Human6_EP",3.66666666666667,"Human"
117,"Not Disclosed","SONA","Human7_EP",4,"Human"
117,"Not Disclosed","SONA","Human8_EP",4.66666666666667,"Human"
117,"Not Disclosed","SONA","Human9_EP",2.33333333333333,"Human"
117,"Not Disclosed","SONA","Human10_EP",5,"Human"
117,"Not Disclosed","SONA","Human11_EP",5,"Human"
117,"Not Disclosed","SONA","Human12_EP",3.33333333333333,"Human"
117,"Not Disclosed","SONA","Human13_EP",2,"Human"
117,"Not Disclosed","SONA","Human14_EP",5,"Human"
117,"Not Disclosed","SONA","Human15_EP",3,"Human"
118,"Disclosed","SONA","AI1_EP",4.33333333333333,"AI"
118,"Disclosed","SONA","AI2_EP",3.66666666666667,"AI"
118,"Disclosed","SONA","AI3_EP",3.66666666666667,"AI"
118,"Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
118,"Disclosed","SONA","AI5_EP",4.66666666666667,"AI"
118,"Disclosed","SONA","AI6_EP",5,"AI"
118,"Disclosed","SONA","AI7_EP",5,"AI"
118,"Disclosed","SONA","AI8_EP",4.66666666666667,"AI"
118,"Disclosed","SONA","AI9_EP",4.66666666666667,"AI"
118,"Disclosed","SONA","AI10_EP",4.33333333333333,"AI"
118,"Disclosed","SONA","AI11_EP",5,"AI"
118,"Disclosed","SONA","AI12_EP",3.66666666666667,"AI"
118,"Disclosed","SONA","AI13_EP",4,"AI"
118,"Disclosed","SONA","AI14_EP",4,"AI"
118,"Disclosed","SONA","AI15_EP",4.33333333333333,"AI"
118,"Disclosed","SONA","Human1_EP",4,"Human"
118,"Disclosed","SONA","Human2_EP",4.33333333333333,"Human"
118,"Disclosed","SONA","Human3_EP",3.66666666666667,"Human"
118,"Disclosed","SONA","Human4_EP",5,"Human"
118,"Disclosed","SONA","Human5_EP",4.66666666666667,"Human"
118,"Disclosed","SONA","Human6_EP",4,"Human"
118,"Disclosed","SONA","Human7_EP",4.33333333333333,"Human"
118,"Disclosed","SONA","Human8_EP",3.66666666666667,"Human"
118,"Disclosed","SONA","Human9_EP",4.33333333333333,"Human"
118,"Disclosed","SONA","Human10_EP",5,"Human"
118,"Disclosed","SONA","Human11_EP",4.66666666666667,"Human"
118,"Disclosed","SONA","Human12_EP",4.33333333333333,"Human"
118,"Disclosed","SONA","Human13_EP",2.66666666666667,"Human"
118,"Disclosed","SONA","Human14_EP",5,"Human"
118,"Disclosed","SONA","Human15_EP",3.66666666666667,"Human"
119,"Not Disclosed","SONA","AI1_EP",5,"AI"
119,"Not Disclosed","SONA","AI2_EP",3.33333333333333,"AI"
119,"Not Disclosed","SONA","AI3_EP",3.66666666666667,"AI"
119,"Not Disclosed","SONA","AI4_EP",5,"AI"
119,"Not Disclosed","SONA","AI5_EP",5,"AI"
119,"Not Disclosed","SONA","AI6_EP",5,"AI"
119,"Not Disclosed","SONA","AI7_EP",5,"AI"
119,"Not Disclosed","SONA","AI8_EP",5,"AI"
119,"Not Disclosed","SONA","AI9_EP",5,"AI"
119,"Not Disclosed","SONA","AI10_EP",5,"AI"
119,"Not Disclosed","SONA","AI11_EP",5,"AI"
119,"Not Disclosed","SONA","AI12_EP",3.33333333333333,"AI"
119,"Not Disclosed","SONA","AI13_EP",4,"AI"
119,"Not Disclosed","SONA","AI14_EP",5,"AI"
119,"Not Disclosed","SONA","AI15_EP",4.66666666666667,"AI"
119,"Not Disclosed","SONA","Human1_EP",2.33333333333333,"Human"
119,"Not Disclosed","SONA","Human2_EP",4.66666666666667,"Human"
119,"Not Disclosed","SONA","Human3_EP",3.33333333333333,"Human"
119,"Not Disclosed","SONA","Human4_EP",5,"Human"
119,"Not Disclosed","SONA","Human5_EP",4.66666666666667,"Human"
119,"Not Disclosed","SONA","Human6_EP",4.66666666666667,"Human"
119,"Not Disclosed","SONA","Human7_EP",3.33333333333333,"Human"
119,"Not Disclosed","SONA","Human8_EP",4.66666666666667,"Human"
