"Status","Progress","Duration (in seconds)","Finished","state of residence","C_Message Rank","C_Message1","C_Message2","C_Message3","C_Message4","C_Message5","C_Dis_AI1","C_Dis_AI2","C_Dis_AI3","C_Dis_AI4","C_Dis_AI5","C_Dis_AI6","C_Dis_AI7","C_Dis_AI8","C_Dis_AI9","C_Dis_AI10","C_Dis_AI11","C_Dis_AI12","C_Dis_AI13","C_Dis_AI14","C_Dis_AI15","C_Attention_Check1","C_Dis_Hum1","C_Dis_Hum2","C_Dis_Hum3","C_Dis_Hum4","C_Dis_Hum5","C_Dis_Hum6","C_Dis_Hum7","C_Dis_Hum8","C_Dis_Hum9","C_Dis_Hum10","C_Dis_Hum11","C_Dis_Hum12","C_Dis_Hum13","C_Dis_Hum14","C_Dis_Hum15","C_Con_AI1","C_Con_AI2","C_Con_AI3","C_Con_AI4","C_Con_AI5","C_Con_AI6","C_Con_AI7","C_Con_AI8","C_Con_AI9","C_Con_AI10","C_Con_AI11","C_Con_AI12","C_Con_AI13","C_Con_AI14","C_Con_AI15","C_Con_Hum1","C_Con_Hum2","C_Con_Hum3","C_Con_Hum4","C_Con_Hum5","C_Con_Hum6","C_Con_Hum7","C_Con_Hum8","C_Con_Hum9","C_Con_Hum10","C_Con_Hum11","C_Con_Hum12","C_Con_Hum13","C_Con_Hum14","C_Con_Hum15","C_Unp_AI1","C_Unp_AI2","C_Unp_AI3","C_Unp_AI4","C_Unp_AI5","C_Unp_AI6","C_Unp_AI7","C_Unp_AI8","C_Unp_AI9","C_Unp_AI10","C_Unp_AI11","C_Unp_AI12","C_Unp_AI13","C_Unp_AI14","C_Unp_AI15","C_Unp_Hum1","C_Unp_Hum2","C_Unp_Hum3","C_Unp_Hum4","C_Unp_Hum5","C_Unp_Hum6","C_Unp_Hum7","C_Unp_Hum8","C_Unp_Hum9","C_Unp_Hum10","C_Unp_Hum11","C_Unp_Hum12","C_Unp_Hum13","C_Unp_Hum14","C_Unp_Hum15","T_Message Ranking","T_Message1","T_Message2","T_Message3","T_Message4","T_Message5","T_Dis_AI1_1","T_Dis_AI2_1","T_Dis_AI3_1","T_Dis_AI4_1","T_Dis_AI5_1","T_Dis_AI6_1","T_Dis_AI7_1","T_Dis_AI8_1","T_Dis_AI9_1","T_Dis_AI10_1","T_Dis_AI11_1","T_Dis_AI12_1","T_Dis_AI13_1","T_Dis_AI14_1","T_Dis_AI15_1","T_Attention_Check1","T_Dis_Hum1_1","T_Dis_Hum2_1","T_Dis_Hum3_1","T_Dis_Hum4_1","T_Dis_Hum5_1","T_Dis_Hum6_1","T_Dis_Hum7_1","T_Dis_Hum8_1","T_Dis_Hum9_1","T_Dis_Hum10_1","T_Dis_Hum11_1","T_Dis_Hum12_1","T_Dis_Hum13_1","T_Dis_Hum14_1","T_Dis_Hum15_1","T_Con_AI1_1","T_Con_AI2_1","T_Con_AI3_1","T_Con_AI4_1","T_Con_AI5_1","T_Con_AI6_1","T_Con_AI7_1","T_Con_AI8_1","T_Con_AI9_1","T_Con_AI10_1","T_Con_AI11_1","T_Con_AI12_1","T_Con_AI13_1","T_Con_AI14_1","T_Con_AI15_1","T_Con_Hum1_1","T_Con_Hum2_1","T_Con_Hum3_1","T_Con_Hum4_1","T_Con_Hum5_1","T_Con_Hum6_1","T_Con_Hum7_1","T_Con_Hum8_1","T_Con_Hum9_1","T_Con_Hum10_1","T_Con_Hum11_1","T_Con_Hum12_1","T_Con_Hum13_1","T_Con_Hum14_1","T_Con_Hum15_1","T_Unp_AI1_1","T_Unp_AI2_1","T_Unp_AI3_1","T_Unp_AI4_1","T_Unp_AI5_1","T_Unp_AI6_1","T_Unp_AI7_1","T_Unp_AI8_1","T_Unp_AI9_1","T_Unp_AI10_1","T_Unp_AI11_1","T_Unp_AI12_1","T_Unp_AI13_1","T_Unp_AI14_1","T_Unp_AI15_1","T_Unp_Hum1_1","T_Unp_Hum2_1","T_Unp_Hum3_1","T_Unp_Hum4_1","T_Unp_Hum5_1","T_Unp_Hum6_1","T_Unp_Hum7_1","T_Unp_Hum8_1","T_Unp_Hum9_1","T_Unp_Hum10_1","T_Unp_Hum11_1","T_Unp_Hum12_1","T_Unp_Hum13_1","T_Unp_Hum14_1","T_Unp_Hum15_1","Per_AI1_1","Per_AI2_1","Per_AI3_1","Per_AI4_1","Per_AI5_1","Per_AI6_1","Per_AI7_1","Per_AI8_1","Per_AI9_1","Per_AI10_1","Per_AI11_1","Per_AI12_1","Mani_check_1","Per_AI13_1","Per_AI14_1","Per_AI15_1","Per_AI16_1","Per_AI17_1","Per_AI18_1","Per_AI19_1","Per_AI20_1","Experimental_Group","Age","Sex"
"0","100","1425","1","22","5,11,25,29,30","5","11","25","29","30","4","4","3","3","3","3","3","3","3","3","3","3","4","3","3","2","4","3","3","4","3","3","2","4","3","3","4","3","3","4","3","4","4","4","4","3","4","3","3","3","4","4","3","4","3","4","4","4","4","3","4","4","4","4","4","4","3","4","3","4","4","3","3","4","3","4","3","4","4","4","3","4","4","5","4","4","4","3","3","4","3","3","3","4","3","3","3","3","3","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","4","4","4","3","3","4","3","3","4","4","5","4","4","3","4","4","4","3","4","0","30","Male"
"0","100","1964","1","22","1,6,7,11,14","1","6","7","11","14","4","4","3","5","5","5","4","4","4","5","5","4","4","3","5","2","2","4","3","5","3","5","2","3","4","4","3","3","2","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","3","4","3","4","3","3","4","4","3","3","3","3","3","4","3","3","4","4","4","4","4","4","4","4","4","4","3","4","3","3","3","4","3","4","3","3","4","3","3","4","3","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","4","1","2","3","1","4","2","5","1","2","5","1","2","5","2","1","1","5","2","0","67","Male"
"0","100","911","1","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6,7,9,19,25","6","7","9","19","25","5","4","5","5","5","5","5","5","5","4","5","2","5","5","5","2","4","4","4","5","5","5","4","4","4","5","5","5","2","4","4","5","4","4","5","5","5","5","5","5","4","5","2","4","5","5","4","5","4","5","5","5","4","4","4","5","5","5","3","4","5","5","4","4","5","4","5","5","5","5","5","5","2","4","3","4","4","5","3","5","4","5","4","4","4","5","5","5","3","4","4","3","4","2","4","4","3","4","1","2","4","4","5","5","4","5","2","4","5","3","2","3","1","30","Male"
"0","100","669","1","22","11,17,18,19,25","11","17","18","19","25","5","5","5","5","4","5","5","5","5","5","1","1","4","5","4","2","5","5","5","4","5","1","1","2","5","5","3","4","5","4","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","4","5","1","5","4","5","4","4","5","4","5","5","4","5","4","4","5","5","4","5","4","5","5","5","4","5","5","5","5","4","5","4","4","3","4","4","4","5","4","4","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","1","5","5","2","5","1","1","1","4","5","5","5","4","1","4","5","5","1","1","0","24","Male"
"0","100","2242","1","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9,13,24,27,29","9","13","24","27","29","5","4","4","5","5","5","5","5","5","4","5","4","5","4","5","2","5","5","3","5","5","4","5","5","4","5","5","5","4","3","4","5","4","3","5","5","5","5","5","5","5","5","3","4","4","4","5","5","2","5","5","5","5","5","4","5","5","5","3","3","4","4","4","4","5","5","5","5","5","5","4","5","3","3","4","4","5","4","2","5","5","4","4","5","4","5","5","5","3","3","4","3","4","5","4","5","3","3","3","3","4","4","4","5","4","5","4","5","4","4","3","4","1","25","Male"
"0","100","685","1","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9,19,27,28,23","9","19","27","28","23","4","4","4","4","3","4","3","3","3","3","3","3","4","4","4","4","4","3","4","3","4","4","4","4","4","4","4","3","3","4","4","4","3","3","3","4","4","4","3","4","3","3","3","4","3","3","3","4","4","4","3","3","4","3","3","3","3","3","4","3","3","4","4","4","4","3","3","2","3","4","4","2","4","4","3","4","3","3","2","4","4","4","3","4","4","4","2","4","3","3","3","3","4","3","3","3","4","4","3","4","3","4","4","4","4","4","2","4","4","4","3","3","1","CONSENT_REVOKED","NA"
"0","100","1215","1","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,6,12,31,32","4","6","12","31","32","4","5","5","5","5","5","4","5","5","5","5","3","3","3","5","2","2","1","4","4","5","5","5","3","4","5","4","5","5","2","1","5","5","5","5","4","5","5","5","4","4","4","5","5","5","5","4","3","4","4","5","5","2","4","3","5","4","5","4","3","3","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","2","1","1","5","5","5","5","4","5","5","5","5","5","3","4","1","1","4","3","4","3","2","3","4","5","2","2","5","1","3","4","2","1","1","4","4","1","37","Female"
"0","100","1155","1","22","4,9,11,17,19","4","9","11","17","19","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3","5","3","4","4","3","3","4","4","4","3","5","3","4","5","3","4","3","5","5","0","48","Female"
"0","100","1224","1","22","1,6,7,15,31","1","6","7","15","31","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","5","3","5","3","4","3","3","5","5","5","5","4","5","3","5","4","4","4","5","0","58","Male"
"0","100","2365","1","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6,15,19,21,29","6","15","19","21","29","4","4","5","5","5","5","5","5","5","4","5","3","4","5","5","2","3","5","3","5","5","5","3","4","5","5","4","5","4","5","4","4","5","4","5","5","5","5","5","5","4","5","2","4","1","5","3","5","4","5","5","5","4","4","3","4","3","4","4","5","4","4","5","5","5","5","5","5","5","5","4","5","3","4","5","5","3","5","5","5","5","5","3","4","4","5","4","5","4","4","4","2","3","4","3","4","3","2","4","4","4","4","2","5","2","3","4","2","4","2","4","2","1","67","Male"
"0","100","796","1","22","11,13,16,22,23","11","13","16","22","23","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","5","5","5","5","5","5","5","5","4","5","5","5","4","5","5","4","5","5","4","5","5","5","5","5","5","5","4","5","4","5","4","5","5","5","5","4","5","4","4","4","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3","4","1","4","3","1","4","4","4","3","3","5","2","3","4","2","1","2","5","5","0","52","Male"
"0","100","475","1","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,9,17,22,30","1","9","17","22","30","4","3","4","4","3","4","3","4","3","4","3","3","4","4","4","2","4","4","3","3","3","3","4","3","3","3","4","3","3","3","4","4","3","3","3","4","3","3","4","3","3","4","3","3","3","3","3","3","3","4","4","3","4","4","3","3","3","3","4","3","3","4","4","3","3","4","3","3","4","3","4","3","4","3","3","3","3","4","3","3","3","3","3","3","4","4","4","4","3","3","4","3","4","3","4","3","4","4","3","3","3","3","4","5","4","4","3","4","3","3","3","3","1","48","Male"
"0","100","2022","1","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9,13,22,31,23","9","13","22","31","23","5","4","5","5","5","5","5","4","5","5","5","4","5","4","5","2","4","5","4","5","5","5","5","5","5","5","5","5","4","5","4","5","4","5","5","5","5","5","5","5","5","5","4","5","4","4","5","4","3","5","5","5","5","5","5","5","5","4","4","5","4","5","5","4","5","5","5","5","4","5","5","5","4","5","4","5","5","5","4","5","4","5","5","4","5","5","5","5","4","5","4","2","1","4","2","1","4","2","5","5","5","2","3","5","2","3","5","4","2","2","4","5","1","67","Female"
"0","100","1020","1","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12,14,17,27,28","12","14","17","27","28","5","5","5","3","5","5","5","3","5","3","5","1","5","2","5","2","5","5","3","5","5","5","4","4","5","3","4","5","1","5","5","5","5","3","4","5","4","5","5","5","3","5","5","4","5","4","4","3","5","5","4","5","4","5","4","5","3","5","3","3","3","5","3","5","5","5","5","5","4","5","5","3","5","5","5","5","5","5","3","5","5","5","5","5","5","5","5","5","1","5","5","2","5","5","5","5","2","5","1","4","2","5","5","5","5","5","1","4","4","5","3","3","1","26","Male"
"0","100","1073","1","22","4,11,24,25,27","4","11","24","25","27","5","4","5","5","4","5","4","5","5","4","5","2","5","4","4","2","5","2","4","5","5","5","4","4","5","5","4","5","2","5","4","5","4","2","5","4","5","4","5","5","4","5","2","4","5","4","4","2","2","4","4","4","2","4","5","5","4","4","1","4","4","5","5","5","5","5","5","5","4","5","4","5","4","4","4","4","4","5","4","4","5","5","3","5","4","5","5","5","4","5","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","4","4","2","4","4","2","2","2","2","4","4","5","4","5","1","4","4","4","2","4","0","29","Male"
"0","88","326","0","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14,25,29,31,23","14","25","29","31","23","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","CONSENT_REVOKED","NA"
"0","100","591","1","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,5,6,7,31","4","5","6","7","31","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","4","5","5","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","5","4","5","5","4","4","4","4","4","3","3","4","3","3","3","3","4","4","4","3","3","3","3","3","4","5","4","3","4","4","3","4","4","3","4","3","4","3","2","4","3","3","5","3","4","3","5","4","4","4","5","3","4","3","3","3","1","3","4","1","32","Female"
"0","100","119","1","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONSENT_REVOKED","NA"
"0","100","3219","1","22","7,17,18,19,24","7","17","18","19","24","5","4","5","5","5","5","4","5","4","4","5","3","5","5","5","2","4","5","4","5","5","4","3","4","4","4","4","4","4","3","3","5","4","4","5","5","4","4","5","4","4","5","5","5","5","5","5","4","3","5","4","5","3","4","5","4","4","3","2","4","3","5","5","4","4","4","5","4","4","4","4","4","5","5","5","4","4","5","5","4","4","4","3","4","4","4","3","4","4","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3","2","4","4","3","4","3","4","2","4","4","5","3","4","3","4","3","4","3","3","0","48","Male"
"0","100","1222","1","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,13,15,24,23","4","13","15","24","23","2","5","1","4","4","2","5","4","5","4","4","2","1","2","5","2","1","2","2","4","1","4","2","1","4","4","2","2","1","5","1","5","4","2","5","2","2","4","5","5","4","5","2","4","4","4","5","4","1","4","1","4","5","2","2","5","4","5","1","5","2","1","2","1","1","4","2","4","5","4","4","5","2","1","2","4","4","5","2","4","2","5","5","5","4","4","2","5","2","5","1","5","5","1","5","5","1","4","1","2","2","5","5","5","5","5","1","5","4","4","2","2","1","35","Female"
